0,0.205625,2.330234806537628,0.35,1.93541410446167
1,0.36125,1.8621106386184691,0.365,1.87763578414917
2,0.43,1.650362901687622,0.365,1.8927627658843995
3,0.456875,1.5508864212036133,0.38,1.974713168144226
4,0.48,1.4863727593421936,0.4225,1.8253844356536866
5,0.519375,1.4140820503234863,0.4425,1.7635567378997803
6,0.555,1.2937714099884032,0.3675,1.9855060338974
7,0.56625,1.2418185377120972,0.415,1.9000686645507812
8,0.585,1.2304638671875,0.435,1.8239990425109864
9,0.561875,1.228468291759491,0.395,2.1509876441955567
10,0.596875,1.1597669553756713,0.43,1.9245177555084227
11,0.603125,1.1978106665611268,0.4025,1.8799627590179444
