clf_name,clf_params,clf_trainingtime,clf_val_accuracy_mean,clf_val_accuracy_std,clf_val_recallmacro_mean,clf_val_recallmacro_std
LogisticRegression_0,"{'C': 0.1, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'max_iter': 100, 'multi_class': 'multinomial', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 5703, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",2.08579683303833,0.6416819012797075,0.0,0.6328390256736944,0.0
